Beautiful Soup,Lxml,Regular expressions
8.846244812011719,2.3124377727508545,1.5551049709320068
8.877264261245728,2.330444574356079,1.5691430568695068
8.907302856445312,2.3574628829956055,1.5821533203125
8.939324378967285,2.3765053749084473,1.6001372337341309
8.974335432052612,2.4005205631256104,1.6271567344665527
9.011361837387085,2.4195070266723633,1.652174949645996
9.17447805404663,2.4365458488464355,1.6791932582855225
9.309571743011475,2.457540988922119,1.7182211875915527
9.447670221328735,2.4725449085235596,1.7422657012939453
9.610785484313965,2.4915575981140137,1.763251781463623
9.808926820755005,2.509575366973877,1.7842679023742676
9.988052368164062,2.527583122253418,1.808284044265747
10.105133533477783,2.5526015758514404,1.8423097133636475
10.219213962554932,2.576624870300293,1.8663251399993896
10.333295822143555,2.5976319313049316,1.892345905303955
10.445374965667725,2.617647171020508,1.9183697700500488
10.566461324691772,2.6356663703918457,1.9513859748840332
10.69955563545227,2.6516711711883545,1.966395378112793
10.84565806388855,2.66768217086792,1.9764089584350586
10.961740732192993,2.6846938133239746,1.9894394874572754
11.117851734161377,2.700732707977295,2.0024213790893555
11.274963140487671,2.7167232036590576,2.019434690475464
11.407055616378784,2.733757257461548,2.035445213317871
11.494117259979248,2.757746696472168,2.047459602355957
11.572171688079834,2.7757654190063477,2.060490131378174
11.653228998184204,2.792771577835083,2.0724713802337646
11.757302045822144,2.807781219482422,2.082505226135254
11.836358785629272,2.8258211612701416,2.0954930782318115
11.906408548355103,2.8418049812316895,2.1104986667633057
11.981460809707642,2.857823371887207,2.1255364418029785
12.052515268325806,2.8758301734924316,2.1365158557891846
12.135574102401733,2.8908467292785645,2.148524761199951
12.207621335983276,2.9068784713745117,2.161539077758789
12.347720623016357,2.9698967933654785,2.1745707988739014
12.422772884368896,2.9999470710754395,2.184577465057373
12.477811336517334,3.027944564819336,2.1965646743774414
12.540860652923584,3.046950578689575,2.214573383331299
12.602900743484497,3.0649635791778564,2.2295820713043213
12.66494369506836,3.084977388381958,2.2435920238494873
12.72698712348938,3.107020139694214,2.256606340408325
12.785033464431763,3.127006769180298,2.267608165740967
12.846076250076294,3.144019365310669,2.2796175479888916
12.910117626190186,3.168036937713623,2.2956295013427734
12.969159364700317,3.1850757598876953,2.308637857437134
13.041209936141968,3.2030675411224365,2.3266780376434326
13.12326955795288,3.2320821285247803,2.3456661701202393
13.184311866760254,3.269108772277832,2.362704277038574
13.249361038208008,3.3211450576782227,2.3747122287750244
13.309399604797363,3.346162796020508,2.3847193717956543
13.366441488265991,3.3941965103149414,2.397700548171997
13.430506944656372,3.428220510482788,2.412712812423706
13.514549493789673,3.450235366821289,2.429729461669922
13.581597328186035,3.4772579669952393,2.4447338581085205
13.642638921737671,3.4972686767578125,2.4587442874908447
13.741706848144531,3.5212864875793457,2.4737606048583984
13.807753324508667,3.5453035831451416,2.4857687950134277
13.876821756362915,3.5793285369873047,2.496798276901245
13.938845872879028,3.599370002746582,2.5127832889556885
13.991886138916016,3.6173601150512695,2.526792287826538
14.05294680595398,3.6353938579559326,2.5438058376312256
14.123976945877075,3.651405096054077,2.5548388957977295
14.183021068572998,3.6694178581237793,2.566847562789917
14.246065139770508,3.6854088306427,2.580829620361328
14.302104949951172,3.7014195919036865,2.5928378105163574
14.362147331237793,3.7184524536132812,2.604846954345703
14.426189422607422,3.7384395599365234,2.619858503341675
14.489234924316406,3.764465093612671,2.635896682739258
14.552278995513916,3.782470703125,2.6489057540893555
14.61632752418518,3.800482988357544,2.66088604927063
14.677367925643921,3.8184962272644043,2.672895908355713
14.751420021057129,3.8385114669799805,2.6859099864959717
14.818466901779175,3.8565502166748047,2.6969122886657715
14.870503425598145,3.8725342750549316,2.7089202404022217
14.918541193008423,3.889573574066162,2.7279629707336426
14.971575736999512,3.9075653553009033,2.7389473915100098
15.029617547988892,3.9275803565979004,2.752958059310913
15.105671644210815,3.9515976905822754,2.764960765838623
15.164733171463013,3.972611904144287,2.7769691944122314
15.227777004241943,3.996622085571289,2.7929868698120117
15.276811599731445,4.01363468170166,2.804015874862671
15.32482624053955,4.032674789428711,2.8189985752105713
15.373860120773315,4.048659086227417,2.8340370655059814
15.419891834259033,4.06567645072937,2.848047971725464
15.477933645248413,4.082684516906738,2.8600335121154785
15.536996126174927,4.099695444107056,2.8720641136169434
15.584007978439331,4.114732980728149,2.8820436000823975
15.637066125869751,4.131723165512085,2.8940792083740234
15.691105365753174,4.152739763259888,2.9070887565612793
15.775144100189209,4.169744968414307,2.9220991134643555
15.834205865859985,4.188758134841919,2.932084560394287
15.88422441482544,4.207772254943848,2.947089910507202
15.934277057647705,4.230788469314575,2.964109420776367
15.982311010360718,4.2508018016815186,2.979111671447754
16.04633593559265,4.274819374084473,2.9931256771087646
16.143405199050903,4.298835515975952,3.0051586627960205
16.240483283996582,4.321852684020996,3.0181405544281006
16.34457564353943,4.340866804122925,3.0321600437164307
16.429616451263428,4.362888336181641,3.0431571006774902
16.531684637069702,4.384896755218506,3.0581953525543213
16.61374592781067,4.404911279678345,3.068180561065674
16.706804037094116,4.42892861366272,3.0811843872070312
16.793864250183105,4.445967674255371,3.095221996307373
16.88693070411682,4.462952375411987,3.1082026958465576
16.979023933410645,4.4789910316467285,3.121212959289551
17.114096641540527,4.494975328445435,3.13222599029541
17.26920223236084,4.5139946937561035,3.1452362537384033
17.385311126708984,4.537004709243774,3.157238483428955
17.46934938430786,4.561028957366943,3.1672511100769043
17.55941104888916,4.5790345668792725,3.181267023086548
17.648470878601074,4.598047494888306,3.1942639350891113
17.80558729171753,4.617067575454712,3.2062783241271973
17.898646354675293,4.636081218719482,3.221289873123169
17.988738536834717,4.653086423873901,3.2382962703704834
18.105793714523315,4.669097661972046,3.2563083171844482
18.203863859176636,4.686109781265259,3.2723212242126465
18.313947200775146,4.705123662948608,3.316351890563965
18.414016008377075,4.729141473770142,3.3584089279174805
18.502073049545288,4.755162477493286,3.3683931827545166
18.595144033432007,4.770169734954834,3.3814034461975098
18.679198026657104,4.7901904582977295,3.393432855606079
18.770264148712158,4.80719518661499,3.4054412841796875
18.85832977294922,4.825208902359009,3.4154481887817383
18.96240472793579,4.842226505279541,3.429436683654785
19.099496841430664,4.859260559082031,3.4464728832244873
19.24660062789917,4.874243259429932,3.458451271057129
19.378698348999023,4.891281843185425,3.472461462020874
19.46578359603882,4.9082725048065186,3.4834980964660645
19.558820486068726,4.9532999992370605,3.494476556777954
19.6468825340271,4.996330738067627,3.505483627319336
19.791984796524048,5.0183515548706055,3.523524761199951
19.882055044174194,5.036357164382935,3.5355334281921387
19.97811722755432,5.0563788414001465,3.5465123653411865
20.06317687034607,5.076392889022827,3.5595271587371826
20.155242919921875,5.093425512313843,3.5755388736724854
20.240302085876465,5.110437631607056,3.5925469398498535
20.328367233276367,5.129427194595337,3.612560749053955
20.430465936660767,5.147442817687988,3.638580083847046
20.5154972076416,5.167456865310669,3.667600393295288
20.610958337783813,5.184461832046509,3.682614803314209
20.706506490707397,5.204476356506348,3.7026243209838867
20.8155837059021,5.227492809295654,3.7196359634399414
20.904650449752808,5.25651478767395,3.7346510887145996
21.014724731445312,5.2825329303741455,3.7546615600585938
21.20786142349243,5.306548357009888,3.787684917449951
21.333950757980347,5.328564882278442,3.8097000122070312
21.42000985145569,5.354589462280273,3.8317155838012695
21.51708459854126,5.379600763320923,3.849727153778076
21.619157075881958,5.4176270961761475,3.868741512298584
21.809289932250977,5.449651002883911,3.8857531547546387
21.912387132644653,5.474668025970459,3.8977608680725098
22.006425142288208,5.505690574645996,3.9187774658203125
22.09248685836792,5.5287065505981445,3.9358160495758057
22.182554006576538,5.550722122192383,3.949798345565796
22.327654361724854,5.568761348724365,3.963808298110962
22.44173502922058,5.585746765136719,3.974843978881836
22.52479839324951,5.607762813568115,3.986823797225952
22.618858337402344,5.624781370162964,3.998861074447632
22.71192955970764,5.646790027618408,4.015846252441406
22.80701994895935,5.662807464599609,4.02885627746582
22.89706063270569,5.680840492248535,4.042863368988037
22.993123054504395,5.696824789047241,4.057875156402588
23.147239923477173,5.713864326477051,4.0679099559783936
23.303342819213867,5.730877161026001,4.081897974014282
23.41442108154297,5.755866765975952,4.094907760620117
23.494505167007446,5.776886463165283,4.106909513473511
23.596551418304443,5.801900148391724,4.1199235916137695
23.689624786376953,5.820913314819336,4.131955146789551
23.829744815826416,5.839925765991211,4.14396333694458
23.923782110214233,5.856965065002441,4.154949426651001
24.01784873008728,5.877952814102173,4.16495680809021
24.097903966903687,5.893963813781738,4.181962490081787
24.201980352401733,5.909982681274414,4.196979522705078
24.290045738220215,5.930991172790527,4.209009647369385
24.3801052570343,5.9550089836120605,4.22502064704895
24.471168518066406,5.98503565788269,4.23800253868103
24.572246551513672,6.011046886444092,4.2510130405426025
24.66430425643921,6.032088994979858,4.262024402618408
24.78138828277588,6.049073934555054,4.2750279903411865
24.873454093933105,6.068087577819824,4.28803825378418
24.9765305519104,6.089102506637573,4.311054706573486
25.095611333847046,6.108119964599609,4.329094648361206
25.22470235824585,6.123155355453491,4.34310507774353
25.33078122138977,6.140138387680054,4.354084730148315
25.432848691940308,6.162160634994507,4.367100715637207
25.527921438217163,6.17819356918335,4.380101919174194
25.616979598999023,6.197179794311523,4.394140958786011
25.736063957214355,6.220195770263672,4.406127452850342
25.856154680252075,6.244239807128906,4.418129920959473
25.942214488983154,6.261223793029785,4.431138277053833
26.040305852890015,6.280238389968872,4.444148778915405
26.125340461730957,6.298249959945679,4.4591875076293945
26.225414276123047,6.31526255607605,4.472173690795898
26.31947660446167,6.331273555755615,4.484183073043823
26.421553373336792,6.351287603378296,4.501195430755615
26.508615493774414,6.368299961090088,4.518206596374512
26.596672534942627,6.3853113651275635,4.532238006591797
26.694769144058228,6.406327724456787,4.543223857879639
26.785810708999634,6.433346271514893,4.55923056602478
26.89087963104248,6.4543609619140625,4.580245494842529
26.980942726135254,6.4783775806427,4.5962560176849365
27.137055158615112,6.497398138046265,4.608292102813721
27.274178981781006,6.516403913497925,4.619299411773682
27.37322688102722,6.5384204387664795,4.631279945373535
27.471291542053223,6.56744122505188,4.648320913314819
27.556350231170654,6.5874550342559814,4.664304971694946
27.648415327072144,6.605466604232788,4.6763176918029785
27.79351782798767,6.627512216567993,4.689351558685303
27.889587879180908,6.6484997272491455,4.700339078903198
27.983680725097656,6.666537284851074,4.718370676040649
28.077747344970703,6.682549476623535,4.729379415512085
28.16979193687439,6.698539972305298,4.742364883422852
28.270857572555542,6.716546058654785,4.753369092941284
28.3569176197052,6.73258638381958,4.765381574630737
28.43697714805603,6.753572940826416,4.776382684707642
28.53304100036621,6.769610643386841,4.790392875671387
28.617101669311523,6.786595106124878,4.803407669067383
28.720174074172974,6.801612854003906,4.816411256790161
28.808265686035156,6.82162070274353,4.831449508666992
28.902302026748657,6.8406336307525635,4.844431161880493
28.98936367034912,6.857645750045776,4.865474462509155
29.137470722198486,6.873663425445557,4.879483461380005
29.29658269882202,6.889675140380859,4.891465663909912
29.401657819747925,6.9066808223724365,4.902474880218506
29.506730794906616,6.977731943130493,4.914482355117798
29.598822832107544,7.00075364112854,4.9284961223602295
29.714879274368286,7.022763967514038,4.939526319503784
29.852974891662598,7.04677939414978,4.9495110511779785
29.95707631111145,7.065797567367554,4.966517925262451
30.041112661361694,7.081812858581543,4.978525876998901
30.133174419403076,7.09881591796875,4.989539623260498
30.221235036849976,7.114855766296387,5.000569105148315
30.31132674217224,7.133846282958984,5.0125555992126465
30.405367136001587,7.154855966567993,5.0245866775512695
30.500460624694824,7.170894384384155,5.036567449569702
30.595505714416504,7.191882610321045,5.054581880569458
30.67956042289734,7.211897134780884,5.075610399246216
30.788642644882202,7.240918397903442,5.086607933044434
30.87870717048645,7.265934944152832,5.09961724281311
30.974797248840332,7.293955087661743,5.117652416229248
31.11186647415161,7.3259782791137695,5.128631830215454
31.243958950042725,7.34999942779541,5.1406402587890625
31.3590407371521,7.377013444900513,5.15164852142334
31.441126346588135,7.400031089782715,5.166660308837891
31.535193920135498,7.435055255889893,5.178695201873779
31.62623429298401,7.471079111099243,5.190675973892212
31.803354024887085,7.498099088668823,5.200711250305176
31.891417980194092,7.524117946624756,5.218697786331177
31.97947859764099,7.561149597167969,5.234735488891602
32.06254482269287,7.584165811538696,5.24971866607666
32.1636381149292,7.6021728515625,5.262732982635498
32.36375284194946,7.61821174621582,5.2807393074035645
32.5178599357605,7.641200304031372,5.32977557182312
32.628944396972656,7.664243459701538,5.357794761657715
32.745020151138306,7.681228160858154,5.368805885314941
32.86510634422302,7.699247598648071,5.37981653213501
32.979190826416016,7.715252637863159,5.392846584320068
33.098270654678345,7.7312703132629395,5.405828475952148
33.22335958480835,7.751277685165405,5.419837713241577
33.368462562561035,7.770291328430176,5.432847738265991
33.46655893325806,7.7913126945495605,5.443862199783325
33.55860257148743,7.812323331832886,5.459868431091309
33.67468047142029,7.8433449268341064,5.4758782386779785
33.870818853378296,7.862363576889038,5.4888927936553955
34.02492642402649,7.883371591567993,5.500901460647583
34.1189923286438,7.899389266967773,5.515911102294922
34.224074602127075,7.918395280838013,5.527914524078369
34.313135623931885,7.9374098777771,5.538928270339966
34.409199237823486,7.957450866699219,5.549935340881348
34.490254163742065,7.976437568664551,5.561966180801392
34.58132481575012,7.994450569152832,5.574947834014893
34.66437792778015,8.011468887329102,5.5859620571136475
34.783461570739746,8.034478902816772,5.609973669052124
34.873533487319946,8.059502363204956,5.642996788024902
34.96659779548645,8.07850956916809,5.670016288757324
35.10169434547424,8.095548391342163,5.701037883758545
35.23177909851074,8.113534450531006,5.7300591468811035
35.34986424446106,8.131546258926392,5.761080265045166
35.44393491744995,8.151561737060547,5.791102170944214
35.541998863220215,8.169573783874512,5.826127052307129
35.63406944274902,8.185591697692871,5.850144863128662
35.79617929458618,8.20259690284729,5.886170387268066
35.89927959442139,8.219616174697876,5.928199291229248
35.98832130432129,8.240624189376831,5.95221471786499
36.073376178741455,8.259644031524658,5.972230434417725
36.173447132110596,8.276677370071411,5.99524712562561
36.26151371002197,8.292665958404541,6.020263671875
36.36358594894409,8.31167459487915,6.0452821254730225
36.45367169380188,8.327712774276733,6.060296297073364
36.54971265792847,8.344704389572144,6.078304767608643
36.64677953720093,8.365712881088257,6.101320505142212
36.74585580825806,8.381723642349243,6.123342275619507
36.84094762802124,8.400737524032593,6.143351793289185
36.931983947753906,8.423754930496216,6.1593687534332275
37.04106020927429,8.44577693939209,6.1763739585876465
37.17615532875061,8.46578311920166,6.196394443511963
37.29423785209656,8.481821775436401,6.217403888702393
37.39130759239197,8.499834537506104,6.236416816711426
37.48036980628967,8.515819072723389,6.254430055618286
37.58044123649597,8.5328369140625,6.273450136184692
37.671510219573975,8.551871299743652,6.301462888717651
37.81960892677307,8.569884777069092,6.328487396240234
37.91268062591553,8.5858736038208,6.346493482589722
38.02675747871399,8.60288691520691,6.363512754440308
38.110844135284424,8.61989974975586,6.382519721984863
38.21489095687866,8.63890552520752,6.403534650802612
38.3089554309845,8.662922859191895,6.420551776885986
38.400020599365234,8.682937145233154,6.44156289100647
38.49311375617981,8.702977657318115,6.463576078414917
38.58015322685242,8.718961954116821,6.486594200134277
38.669217109680176,8.737983226776123,6.5036327838897705
38.78529477119446,8.760018825531006,6.5206215381622314
38.902403593063354,8.777030944824219,6.531630277633667
38.995469093322754,8.794042587280273,6.542632341384888
39.17056679725647,8.811027765274048,6.553640127182007
39.32870554924011,8.82904052734375,6.565654516220093
39.43174934387207,8.8460533618927,6.578657865524292
39.54082703590393,8.880078077316284,6.590673446655273
39.62688732147217,8.899096488952637,6.60067892074585
39.77499437332153,8.921106338500977,6.613711357116699
39.8700647354126,8.989153861999512,6.6267218589782715
39.960129737854004,9.015178918838501,6.64170241355896
40.04718542098999,9.034185886383057,6.655717849731445
40.135252714157104,9.062206268310547,6.669723033905029
40.23031449317932,9.087222576141357,6.692739963531494
40.335389614105225,9.109265565872192,6.726762771606445
40.425453662872314,9.127251863479614,6.749779224395752
40.51352000236511,9.149268627166748,6.765790939331055
40.61061191558838,9.17328429222107,6.781809091567993
40.70065212249756,9.195306777954102,6.7928147315979
40.80172324180603,9.21133804321289,6.859858274459839
40.90779519081116,9.230324268341064,6.894882917404175
40.996862173080444,9.26134705543518,6.965932846069336
41.13695693016052,9.288366079330444,7.0019590854644775
41.29407548904419,9.317386388778687,7.033980131149292
41.394137144088745,9.340408086776733,7.0770111083984375
41.49220657348633,9.364418268203735,7.123045206069946
41.580297231674194,9.3904447555542,7.145060062408447
41.6723358631134,9.416456460952759,7.1730797290802
41.80343294143677,9.438472032546997,7.18808913230896
41.90650725364685,9.457484245300293,7.204102039337158
41.99656844139099,9.483510494232178,7.228119134902954
42.08762884140015,9.50051498413086,7.243128061294556
42.2647545337677,9.529536008834839,7.259140968322754
42.418891191482544,9.551552295684814,7.276151180267334
42.52796959877014,9.570565462112427,7.314178705215454
42.61202788352966,9.585575580596924,7.373221397399902
42.71607303619385,9.602593898773193,7.3902318477630615
42.80514144897461,9.619599342346191,7.406249046325684
42.90820932388306,9.638614177703857,7.422260284423828
42.99827766418457,9.6676344871521,7.437290191650391
43.15238332748413,9.685646295547485,7.46028208732605
43.33451557159424,9.702685594558716,7.476293087005615
43.419575691223145,9.719670057296753,7.495306015014648
43.52664828300476,9.735681295394897,7.516321659088135
43.61470937728882,9.756701707839966,7.529329299926758
43.74079966545105,9.772734880447388,7.544346570968628
43.84687399864197,9.790720701217651,7.558357000350952
43.95995783805847,9.808733463287354,7.569358587265015
44.04401135444641,9.823770523071289,7.5823681354522705
44.157092571258545,9.840756177902222,7.600382089614868
44.24815583229065,9.860769987106323,7.62239670753479
44.34125089645386,9.881784200668335,7.644412279129028
44.4252815246582,9.898823499679565,7.660429239273071
44.51437258720398,9.918810367584229,7.67443323135376
44.608415842056274,9.935828447341919,7.701452255249023
44.697474002838135,9.962841272354126,7.725469589233398
44.82256245613098,9.978860139846802,7.7414870262146
44.91365575790405,9.998868703842163,7.758493423461914
45.00469970703125,10.021884679794312,7.7755043506622314
45.1467981338501,10.050904750823975,7.791521072387695
45.26388144493103,10.078924894332886,7.8065266609191895
45.38296556472778,10.102941989898682,7.824539661407471
45.466023206710815,10.121954679489136,7.8345465660095215
45.556081771850586,10.143970251083374,7.846554517745972
45.63914608955383,10.165992498397827,7.864567995071411
45.81626582145691,10.183024644851685,7.882605314254761
45.98638701438904,10.204012870788574,7.895595550537109
46.08345913887024,10.223025560379028,7.910601377487183
46.18852972984314,10.242039918899536,7.9246156215667725
46.272616147994995,10.260053873062134,7.934622287750244
46.38069272041321,10.283096075057983,7.944623947143555
46.463752031326294,10.299079895019531,7.9536356925964355
46.566797494888306,10.31809377670288,7.964637994766235
46.65385913848877,10.334131956100464,7.974647045135498
46.75695872306824,10.353145360946655,7.984657287597656
46.838995933532715,10.370136737823486,7.9936842918396
46.93306303024292,10.38614821434021,8.003665208816528
47.03512954711914,10.408157348632812,8.014673948287964
47.16522550582886,10.43117356300354,8.024685382843018
47.31832814216614,10.452188491821289,8.033712148666382
47.41940450668335,10.480209112167358,8.044699430465698
47.53548288345337,10.497220277786255,8.053706645965576
47.64856171607971,10.516240119934082,8.064733982086182
47.8166823387146,10.532251119613647,8.0757417678833
47.941770792007446,10.554267168045044,8.084728002548218
48.06986713409424,10.57227349281311,8.095730304718018
48.191946506500244,10.588311195373535,8.110741376876831
48.282010555267334,10.604322910308838,8.123750686645508
48.374103307724,10.621307849884033,8.132782459259033
48.45813965797424,10.638326406478882,8.142763376235962
48.56621789932251,10.654358386993408,8.153771877288818
48.65127611160278,10.67935037612915,8.162777423858643
48.74036264419556,10.698369026184082,8.174812078475952
48.836405754089355,10.715401649475098,8.18579912185669
48.94748640060425,10.73139238357544,8.194800853729248
49.08157992362976,10.7554030418396,8.206815242767334
49.24269437789917,10.771414279937744,8.22282075881958
49.34876585006714,10.787452459335327,8.237831592559814
49.43883275985718,10.806465864181519,8.258847713470459
49.52388882637024,10.82447862625122,8.277860403060913
49.61695432662964,10.841463565826416,8.294872283935547
49.75305223464966,10.857501983642578,8.326895952224731
49.858152627944946,10.88349437713623,8.340909719467163
49.94621515274048,10.90351414680481,8.355915546417236
50.066272497177124,10.935530424118042,8.373933792114258
50.15936517715454,10.988594770431519,8.39294171333313
50.25640654563904,11.006587028503418,8.409953832626343
50.35647654533386,11.022594451904297,8.425965070724487
50.45056414604187,11.039630889892578,8.447980165481567
50.546639919281006,11.056617259979248,8.48400616645813
50.64067840576172,11.078630924224854,8.501017808914185
50.73775315284729,11.100646734237671,8.542048692703247
50.827816009521484,11.120660543441772,8.557056665420532
50.91387057304382,11.143678426742554,8.572068929672241
51.02294993400574,11.165699243545532,8.584104061126709
51.184062480926514,11.183711051940918,8.597112894058228
51.31015706062317,11.200724363327026,8.6090989112854
51.406227111816406,11.217756986618042,8.6201012134552
51.496283292770386,11.239745616912842,8.632116079330444
51.60235857963562,11.266771793365479,8.644148349761963
51.71043586730957,11.305792570114136,8.657156229019165
51.85453772544861,11.329809188842773,8.671143293380737
51.943604707717896,11.353832244873047,8.684152841567993
52.0396671295166,11.379844188690186,8.733183145523071
52.123732566833496,11.403861999511719,8.79522705078125
52.21879577636719,11.43388319015503,8.826249361038208
52.33988118171692,11.461901903152466,8.861273050308228
52.4349467754364,11.503931999206543,8.894296884536743
52.52301502227783,11.53395414352417,8.928320169448853
52.645095348358154,11.562974452972412,9.003373622894287
52.73916792869568,11.580987453460693,9.097440958023071
52.86224913597107,11.602028608322144,9.156482219696045
52.95331311225891,11.617012023925781,9.186503171920776
53.0703980922699,11.636025428771973,9.25255012512207
53.21349906921387,11.653066158294678,9.292579650878906
53.356598138809204,11.670076370239258,9.317596197128296
53.4546754360199,11.688068628311157,9.376638889312744
53.539756536483765,11.707104206085205,9.450690746307373
53.6628155708313,11.732094526290894,9.480711460113525
53.80291438102722,11.75811219215393,9.561769723892212
53.898988246917725,11.782156467437744,9.667844772338867
53.99505066871643,11.800142288208008,9.693861961364746
54.08811712265015,11.817153453826904,9.77091670036316
54.176206827163696,11.835194826126099,9.819950342178345
54.26924443244934,11.8511803150177,9.847970962524414
54.35433268547058,11.868189573287964,9.88099455833435
54.43538999557495,11.886202335357666,9.906011581420898
54.5334370136261,11.906244277954102,9.932031154632568
54.64751315116882,11.926231145858765,9.964053392410278
54.762598276138306,11.949246883392334,10.030099868774414
54.8516628742218,11.967260122299194,10.050114154815674
54.946723222732544,11.986273527145386,10.070127725601196
55.04479455947876,12.003285646438599,10.096146583557129
